Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,EMA_20,RSI
2023-08-29 00:00:00-04:00,527.7000122070312,541.969970703125,526.1500244140625,540.5700073242188,2167000,0.0,0.0,521.1604995727539,511.4555969238281,521.9660020446802,62.36498375382209
2023-08-30 00:00:00-04:00,540.0999755859375,546.0,536.0900268554688,545.3599853515625,1930300,0.0,0.0,521.9134994506836,512.6455969238282,524.1940004548594,63.29340340075757
2023-08-31 00:00:00-04:00,547.0,562.0999755859375,546.760009765625,559.3400268554688,3919300,0.0,0.0,523.6925003051758,514.2827972412109,527.5412410644412,71.62403146211486
2023-09-01 00:00:00-04:00,564.7999877929688,569.97998046875,558.52001953125,563.2100219726562,2232300,0.0,0.0,525.509001159668,515.9953979492187,530.9382678176046,69.00872585914561
2023-09-05 00:00:00-04:00,557.8800048828125,567.5900268554688,555.4199829101562,564.8800048828125,2349700,0.0,0.0,527.2665023803711,517.5985980224609,534.1708142047672,71.81181392415061
2023-09-06 00:00:00-04:00,560.4500122070312,564.0599975585938,555.8499755859375,561.9400024414062,2299900,0.0,0.0,529.3335037231445,519.2471978759766,536.8154987987328,72.683812995192
2023-09-07 00:00:00-04:00,554.0,561.8300170898438,551.0800170898438,560.4600219726562,2089400,0.0,0.0,531.6675033569336,520.6709985351563,539.0673581486303,73.62711579858345
2023-09-08 00:00:00-04:00,568.9000244140625,570.239990234375,558.030029296875,560.3599853515625,2262000,0.0,0.0,533.8940017700195,522.2295983886719,541.0952274060525,76.16468781034288
2023-09-11 00:00:00-04:00,562.0,565.4299926757812,556.7000122070312,564.5,2083300,0.0,0.0,536.696501159668,523.8441986083984,543.3242533673808,74.03120711021094
2023-09-12 00:00:00-04:00,555.6300048828125,559.0900268554688,540.3699951171875,542.2100219726562,3961300,0.0,0.0,537.6945022583008,524.9085992431641,543.2181360916928,60.06554881592114
2023-09-13 00:00:00-04:00,557.02001953125,559.8499755859375,546.4299926757812,553.5599975585938,3465200,0.0,0.0,539.4375015258789,526.2755993652344,544.2030752790167,60.10792252646494
2023-09-14 00:00:00-04:00,551.0900268554688,555.1900024414062,544.3400268554688,552.1599731445312,4786900,0.0,0.0,541.3210006713867,527.5735986328125,544.9608750757324,70.66041101438309
2023-09-15 00:00:00-04:00,532.1099853515625,537.6900024414062,523.6199951171875,528.8900146484375,9769000,0.0,0.0,542.1820007324219,528.5255987548828,543.4303169397995,51.79324743791175
2023-09-18 00:00:00-04:00,524.22998046875,533.97998046875,522.1799926757812,532.4199829101562,2650700,0.0,0.0,543.3964996337891,529.4685986328125,542.3817136988811,51.185283958848416
2023-09-19 00:00:00-04:00,531.3499755859375,542.4000244140625,529.469970703125,541.6900024414062,2385800,0.0,0.0,544.4575012207031,530.3753985595703,542.3158364362644,50.53804553712485
2023-09-20 00:00:00-04:00,541.6900024414062,548.8499755859375,535.72998046875,535.780029296875,2626000,0.0,0.0,545.2725036621093,530.9961993408203,541.6933786134654,45.44678683403768
2023-09-21 00:00:00-04:00,519.47998046875,526.2899780273438,513.4000244140625,513.8800048828125,3844600,0.0,0.0,544.4310028076172,531.1265997314454,539.0444858772128,29.90627277961019
2023-09-22 00:00:00-04:00,513.0900268554688,518.1500244140625,508.8299865722656,512.9000244140625,2702100,0.0,0.0,544.4545043945312,531.0389996337891,536.5545371664366,27.179518130328404
2023-09-25 00:00:00-04:00,511.45001220703125,514.25,507.2200012207031,511.6000061035156,2219500,0.0,0.0,543.7815048217774,530.9743994140625,534.1779151604441,25.75094634809777
2023-09-26 00:00:00-04:00,510.1400146484375,510.1400146484375,502.010009765625,506.29998779296875,2375400,0.0,0.0,542.600505065918,530.6603991699219,531.5228744587797,25.209397088673413
2023-09-27 00:00:00-04:00,507.510009765625,509.25,498.70001220703125,502.6000061035156,3311100,0.0,0.0,540.7020050048828,530.0677996826172,528.7683155678022,24.720364355011995
2023-09-28 00:00:00-04:00,500.0,508.67999267578125,499.25,504.6700134277344,2720000,0.0,0.0,538.6675064086915,529.6178002929687,526.47323917351,26.080233927143155
2023-09-29 00:00:00-04:00,505.44000244140625,518.5800170898438,505.44000244140625,509.8999938964844,2795900,0.0,0.0,536.1955047607422,529.4782000732422,524.8948348614124,26.76593674623146
2023-10-02 00:00:00-04:00,508.239990234375,522.4099731445312,508.239990234375,521.1300048828125,2411500,0.0,0.0,534.09150390625,529.4962005615234,524.5362796253553,40.0976941497048
2023-10-03 00:00:00-04:00,517.52001953125,520.489990234375,504.54998779296875,507.0299987792969,2004100,0.0,0.0,531.1990036010742,529.1596008300781,522.8690147828735,28.69309884438995
2023-10-04 00:00:00-04:00,511.92999267578125,519.760009765625,510.0,518.4199829101562,2027200,0.0,0.0,529.0230026245117,529.0211999511719,522.4452974616623,35.84493640417813
2023-10-05 00:00:00-04:00,519.8400268554688,522.6099853515625,509.239990234375,516.4400024414062,1818800,0.0,0.0,526.8220016479493,529.0590002441406,521.8733646025903,43.640812081587256
2023-10-06 00:00:00-04:00,513.219970703125,531.3099975585938,509.5199890136719,526.6799926757812,2523300,0.0,0.0,525.1380020141602,529.3132006835938,522.331138704799,47.256218176810606
2023-10-09 00:00:00-04:00,522.0,530.0,518.75,529.2899780273438,1713500,0.0,0.0,523.3775009155273,529.3216003417969,522.9938853069461,43.66957737771773
2023-10-10 00:00:00-04:00,530.9099731445312,537.0,530.4000244140625,532.719970703125,2090900,0.0,0.0,522.9029983520508,529.0526000976563,523.9201791542013,48.39720309766652
2023-10-11 00:00:00-04:00,538.5900268554688,551.3400268554688,536.1099853515625,549.9099731445312,3307500,0.0,0.0,522.7204971313477,529.0688000488282,526.3953976294708,69.85123553398569
2023-10-12 00:00:00-04:00,553.7000122070312,574.4000244140625,552.22998046875,559.6300048828125,4624000,0.0,0.0,523.0939987182617,529.655400390625,529.5605983202653,73.48476482843408
2023-10-13 00:00:00-04:00,560.0,562.8900146484375,546.989990234375,548.760009765625,2832600,0.0,0.0,524.087498474121,530.155400390625,531.3891136960139,67.03650050074475
2023-10-16 00:00:00-04:00,553.1799926757812,555.5700073242188,545.6900024414062,550.739990234375,2179700,0.0,0.0,525.003498840332,530.6326000976562,533.232054318715,71.01382267699428
2023-10-17 00:00:00-04:00,545.4099731445312,560.7999877929688,543.3400268554688,560.0900268554688,2355300,0.0,0.0,525.9235000610352,531.2398010253906,535.7899564650725,75.80574061506942
2023-10-18 00:00:00-04:00,554.47998046875,568.1799926757812,554.239990234375,557.8699951171875,2614500,0.0,0.0,527.0279983520508,531.9852014160156,537.8928172890834,73.84793688985026
2023-10-19 00:00:00-04:00,560.0,567.0999755859375,553.469970703125,555.739990234375,2809300,0.0,0.0,529.120997619629,532.8244006347657,539.5925480457779,71.13610402314653
2023-10-20 00:00:00-04:00,555.739990234375,555.97998046875,535.9500122070312,540.9600219726562,2728100,0.0,0.0,530.5239974975586,533.3270007324219,539.7227836578616,58.85347746184417
2023-10-23 00:00:00-04:00,535.8099975585938,548.030029296875,531.0,540.4099731445312,2172600,0.0,0.0,531.9644958496094,533.9661999511719,539.7882302756396,66.95447134761847
2023-10-24 00:00:00-04:00,544.6400146484375,546.0,532.1199951171875,539.5599975585938,2358100,0.0,0.0,533.6274963378906,534.3123999023437,539.7664938263972,62.02503343392443
2023-10-25 00:00:00-04:00,533.5599975585938,534.4600219726562,517.6300048828125,521.1400146484375,2526000,0.0,0.0,534.5544967651367,534.3611999511719,537.9925434284962,52.252257522197915
2023-10-26 00:00:00-04:00,530.0,530.989990234375,511.67999267578125,514.280029296875,2876700,0.0,0.0,535.0349975585938,534.3570007324219,535.7342087492942,43.858973514157604
2023-10-27 00:00:00-04:00,517.5,519.8599853515625,506.9200134277344,508.1199951171875,2985600,0.0,0.0,534.9459976196289,534.2860003662109,533.1042836414746,39.87179764210915
2023-10-30 00:00:00-04:00,516.1099853515625,530.75,512.239990234375,526.9400024414062,2806900,0.0,0.0,535.2364974975586,534.6622003173828,532.5172092414681,47.5896730014564
2023-10-31 00:00:00-04:00,530.6400146484375,532.6400146484375,522.8099975585938,532.0599975585938,2052300,0.0,0.0,536.4879974365234,534.8940008544922,532.4736652716706,41.723099947472335
2023-11-01 00:00:00-04:00,535.0,545.27001953125,534.0,544.5,2644500,0.0,0.0,537.7919982910156,535.3944012451171,533.6190304838924,43.15694337397558
2023-11-02 00:00:00-04:00,550.4400024414062,559.3599853515625,550.0,558.7100219726562,2634800,0.0,0.0,539.9054992675781,535.9544012451172,536.0086487209176,54.3682525221399
2023-11-03 00:00:00-04:00,560.0,567.030029296875,557.6599731445312,563.6599731445312,2066300,0.0,0.0,541.7544982910156,536.9790008544921,538.6421081898332,55.52797269453446
2023-11-06 00:00:00-05:00,566.0,567.8800048828125,558.1699829101562,565.4500122070312,2593400,0.0,0.0,543.5625,537.7868011474609,541.1952419057568,52.45195926672966
2023-11-07 00:00:00-05:00,568.8099975585938,589.0,568.8099975585938,585.2000122070312,3993600,0.0,0.0,546.1865020751953,538.8924017333984,545.38617241064,60.77427004936999
2023-11-08 00:00:00-05:00,589.0,595.6699829101562,581.0700073242188,585.3099975585938,3079200,0.0,0.0,547.9565032958984,539.7872015380859,549.18844147235,61.84600909487908
2023-11-09 00:00:00-05:00,587.510009765625,590.0399780273438,576.3400268554688,577.739990234375,2336600,0.0,0.0,548.8620025634766,540.4348016357421,551.9076365925429,65.63773673822206
2023-11-10 00:00:00-05:00,580.489990234375,598.1400146484375,576.010009765625,597.219970703125,3062700,0.0,0.0,551.2850006103515,541.1924005126953,556.2230969840268,70.80495523506342
2023-11-13 00:00:00-05:00,589.97998046875,594.260009765625,583.3599853515625,590.3400268554688,2505100,0.0,0.0,553.2650024414063,541.7350006103516,559.4723284003546,67.81006309880284
2023-11-14 00:00:00-05:00,601.5599975585938,613.7100219726562,599.0399780273438,604.3300170898438,2884900,0.0,0.0,555.477001953125,542.5240008544922,563.744489227925,80.11295021344418
2023-11-15 00:00:00-05:00,605.0,605.72998046875,591.7899780273438,595.3099975585938,3088900,0.0,0.0,557.3490020751954,543.191400756836,566.7507281165601,78.8794571790172
2023-11-16 00:00:00-05:00,595.4500122070312,605.27001953125,592.1400146484375,602.0599975585938,2040400,0.0,0.0,559.6650024414063,544.0234002685547,570.113515682468,83.34044572838218
2023-11-17 00:00:00-05:00,602.0700073242188,605.0499877929688,597.02001953125,602.6599731445312,1968500,0.0,0.0,562.75,544.8694000244141,573.2131782979027,80.86581809858384
2023-11-20 00:00:00-05:00,605.3099975585938,614.2000122070312,604.5,612.7000122070312,2393900,0.0,0.0,566.364501953125,545.8334002685547,576.9738291463912,81.60371626631967
2023-11-21 00:00:00-05:00,610.6300048828125,615.5700073242188,607.030029296875,610.989990234375,1906200,0.0,0.0,569.936001586914,547.2089996337891,580.213463535723,78.45100732839899
2023-11-22 00:00:00-05:00,616.6300048828125,624.3800048828125,614.010009765625,619.719970703125,2064400,0.0,0.0,574.8649993896485,548.5321990966797,583.9759880278566,77.39067291066678
2023-11-24 00:00:00-05:00,616.260009765625,619.4400024414062,613.5999755859375,619.4299926757812,942700,0.0,0.0,580.1224975585938,549.8775994873047,587.3525598990875,76.13159026640189
2023-11-27 00:00:00-05:00,618.7999877929688,625.8300170898438,614.5700073242188,619.27001953125,1854400,0.0,0.0,585.6799987792969,551.685199584961,590.3923179592936,75.6090888338893
2023-11-28 00:00:00-05:00,613.97998046875,625.5999755859375,612.260009765625,623.3200073242188,2302900,0.0,0.0,590.4989990234375,553.5032000732422,593.5282883750007,71.32470636438131
2023-11-29 00:00:00-05:00,625.9400024414062,628.5999755859375,616.77001953125,617.3900146484375,2595600,0.0,0.0,594.7654998779296,555.0172003173828,595.8008337343756,66.8487679154739
2023-11-30 00:00:00-05:00,620.0,621.47998046875,605.0700073242188,611.010009765625,3960300,0.0,0.0,598.0910003662109,556.5217999267578,597.2493266897327,67.69495759801279
2023-12-01 00:00:00-05:00,609.239990234375,615.2000122070312,603.1799926757812,612.469970703125,2490000,0.0,0.0,600.7789978027344,558.4935992431641,598.6989118338653,60.03423243680011
2023-12-04 00:00:00-05:00,604.9099731445312,608.2899780273438,596.2100219726562,604.5599975585938,2541500,0.0,0.0,602.8239990234375,560.3267987060547,599.2571104743156,59.23136174670773
2023-12-05 00:00:00-05:00,596.77001953125,602.739990234375,591.1699829101562,602.219970703125,2577700,0.0,0.0,604.6624969482422,562.1391979980468,599.5392876389641,48.38607272873267
2023-12-06 00:00:00-05:00,608.0599975585938,608.530029296875,594.489990234375,595.7000122070312,2080400,0.0,0.0,605.1874969482421,563.9271984863282,599.1736423597323,50.31017610624624
2023-12-07 00:00:00-05:00,598.9199829101562,609.22998046875,596.469970703125,608.780029296875,2605200,0.0,0.0,606.3609985351562,566.0507989501953,600.0885363537459,54.8555219704861
2023-12-08 00:00:00-05:00,605.0,610.22998046875,601.2999877929688,610.010009765625,2498800,0.0,0.0,607.9744995117187,568.1575988769531,601.0334385834486,55.26281517324204
2023-12-11 00:00:00-05:00,616.8800048828125,627.8200073242188,614.3400268554688,625.2000122070312,3270600,0.0,0.0,609.373501586914,570.463599243164,603.3350170237899,58.33557189023745
2023-12-12 00:00:00-05:00,625.8599853515625,633.8900146484375,623.0,633.6599731445312,2968900,0.0,0.0,611.5394989013672,572.7141986083984,606.2231080829081,63.86886034318078
2023-12-13 00:00:00-05:00,630.4099731445312,632.4500122070312,618.030029296875,624.260009765625,6188500,0.0,0.0,612.5359985351563,575.058798828125,607.9409082431669,52.75488541804008
2023-12-14 00:00:00-05:00,593.0,593.1599731445312,578.2999877929688,584.6400146484375,11315300,0.0,0.0,612.0024993896484,576.3831994628906,605.7217755198593,35.710163501086285
2023-12-15 00:00:00-05:00,580.5999755859375,591.6599731445312,578.2000122070312,584.6799926757812,8663700,0.0,0.0,611.1334991455078,577.7479992675782,603.7177962013757,35.77827353691802
2023-12-18 00:00:00-05:00,591.52001953125,603.1300048828125,586.6199951171875,599.1300048828125,5452000,0.0,0.0,610.9570007324219,579.1969995117188,603.280863694846,40.8378023616073
2023-12-19 00:00:00-05:00,600.0,612.7100219726562,598.0800170898438,604.6400146484375,4150700,0.0,0.0,610.5540008544922,580.7040002441406,603.410306642807,45.15540119333868
2023-12-20 00:00:00-05:00,600.7100219726562,610.6799926757812,595.0700073242188,596.0599975585938,2587300,0.0,0.0,609.8075012207031,581.97080078125,602.7102772062152,44.41287528860458
2023-12-21 00:00:00-05:00,603.0,607.4000244140625,594.8200073242188,600.1400146484375,3192800,0.0,0.0,608.8285034179687,582.9754016113282,602.4654902959508,45.48054981341781
2023-12-22 00:00:00-05:00,600.7999877929688,601.8599853515625,596.0,598.75,1659800,0.0,0.0,607.7945037841797,583.7578015136719,602.1116340772887,47.76349232678466
2023-12-26 00:00:00-05:00,598.9199829101562,601.6900024414062,596.5,598.260009765625,1595100,0.0,0.0,606.7440032958984,584.7478015136719,601.7448127142732,48.4536224989346
2023-12-27 00:00:00-05:00,598.5999755859375,599.7899780273438,593.7100219726562,596.0800170898438,1394900,0.0,0.0,605.3820037841797,585.6546020507812,601.2053083690894,50.153599447377516
2023-12-28 00:00:00-05:00,597.4400024414062,599.0399780273438,593.6300048828125,595.52001953125,1702600,0.0,0.0,604.2885040283203,586.3632019042968,600.6638522892952,44.03668918933756
2023-12-29 00:00:00-05:00,596.0900268554688,600.75,592.9400024414062,596.5999755859375,1893900,0.0,0.0,603.568002319336,587.1378015136719,600.2768164127849,43.96107115881687
2024-01-02 00:00:00-05:00,589.510009765625,590.4400024414062,576.760009765625,580.0700073242188,2840200,0.0,0.0,601.9480041503906,587.6244018554687,598.3523584043501,29.91899267164493
2024-01-03 00:00:00-05:00,574.5800170898438,577.2999877929688,570.1900024414062,571.7899780273438,2478000,0.0,0.0,600.3095031738281,588.2410009765625,595.8226078922543,22.426228973081194
2024-01-04 00:00:00-05:00,570.989990234375,572.9099731445312,566.6599731445312,567.0499877929688,2092100,0.0,0.0,598.5510040283203,588.7738012695313,593.082358358989,23.398103385740825
2024-01-05 00:00:00-05:00,563.5,569.52001953125,563.3400268554688,564.5999755859375,1922900,0.0,0.0,596.9960021972656,589.2746008300782,590.3697504758413,35.758923227195524
2024-01-08 00:00:00-05:00,567.8699951171875,581.510009765625,567.8699951171875,580.5499877929688,2830000,0.0,0.0,595.5845001220703,590.4628002929687,589.4345349822345,47.60634986218099
2024-01-09 00:00:00-05:00,578.3300170898438,588.2000122070312,577.280029296875,586.2000122070312,1926900,0.0,0.0,594.3940002441407,591.9011999511719,589.1264851941199,41.65484227535691
2024-01-10 00:00:00-05:00,585.4299926757812,593.6500244140625,585.4299926757812,591.030029296875,2135700,0.0,0.0,592.6855010986328,593.5594006347657,589.307775108668,41.13818307835133
2024-01-11 00:00:00-05:00,592.0,597.8400268554688,584.52001953125,597.489990234375,2331800,0.0,0.0,590.877001953125,594.970400390625,590.0870336920686,50.95754185286331
2024-01-12 00:00:00-05:00,598.3900146484375,599.3800048828125,593.02001953125,596.5399780273438,1477000,0.0,0.0,589.491000366211,596.26,590.7015998192377,47.48389870925194
2024-01-16 00:00:00-05:00,592.8300170898438,597.760009765625,588.3400268554688,597.6799926757812,2126100,0.0,0.0,590.1429992675781,597.3235998535156,591.366208662718,49.24953874736198
2024-01-17 00:00:00-05:00,591.989990234375,596.75,582.4400024414062,596.0999755859375,2588300,0.0,0.0,590.713998413086,598.0713989257813,591.8170436077864,48.507851593002286
2024-01-18 00:00:00-05:00,586.9000244140625,596.8900146484375,584.2100219726562,593.7000122070312,2793600,0.0,0.0,590.4424987792969,598.6721997070313,591.9963739505716,48.36087762867409
2024-01-19 00:00:00-05:00,593.8099975585938,612.0700073242188,589.1300048828125,611.5499877929688,3760100,0.0,0.0,590.7879974365235,599.59419921875,593.8586228879427,58.91644039036989
2024-01-22 00:00:00-05:00,615.0,620.9600219726562,603.1500244140625,603.5900268554688,4488000,0.0,0.0,591.1644989013672,599.9619995117188,594.7854232658024,53.61168454454458
2024-01-23 00:00:00-05:00,602.2100219726562,604.3200073242188,591.3400268554688,597.1799926757812,2723500,0.0,0.0,591.0164978027344,600.1993994140626,595.0134774953242,59.873041275673145
2024-01-24 00:00:00-05:00,601.7100219726562,616.9500122070312,597.4600219726562,606.47998046875,2999000,0.0,0.0,591.4029968261718,600.77419921875,596.1055253975552,69.78442409242648
2024-01-25 00:00:00-05:00,615.4199829101562,627.0599975585938,612.239990234375,622.5800170898438,3806200,0.0,0.0,592.6189971923828,601.2814001464844,598.6269055587255,78.03696499493377
2024-01-26 00:00:00-05:00,620.7000122070312,622.5,613.0,613.9299926757812,2137800,0.0,0.0,593.5114959716797,601.7531994628906,600.0843424270165,73.43913220257191
2024-01-29 00:00:00-05:00,615.7100219726562,636.25,615.7100219726562,630.22998046875,3212200,0.0,0.0,595.2469940185547,602.2711987304688,602.9553555738482,73.52717590181192
2024-01-30 00:00:00-05:00,630.0,630.469970703125,620.8900146484375,627.9600219726562,2007400,0.0,0.0,596.8149963378906,602.92419921875,605.3367523737347,70.43054291454357
2024-01-31 00:00:00-05:00,620.0,625.9299926757812,612.1699829101562,617.780029296875,2666800,0.0,0.0,598.7004974365234,603.2385998535157,606.5218263664148,62.436084712655024
2024-02-01 00:00:00-05:00,619.0,628.7999877929688,618.780029296875,627.9099731445312,1687600,0.0,0.0,601.5064971923828,603.7435998535157,608.5587927262353,63.67560133836235
2024-02-02 00:00:00-05:00,624.7899780273438,638.25,617.010009765625,634.760009765625,2542200,0.0,0.0,604.8919982910156,604.1847998046875,611.0541467299868,66.31662109351589
2024-02-05 00:00:00-05:00,633.030029296875,634.5900268554688,624.5399780273438,630.5,2131200,0.0,0.0,608.1869995117188,604.575,612.9061327557023,63.647715672653604
2024-02-06 00:00:00-05:00,625.5800170898438,626.4600219726562,604.6699829101562,607.1400146484375,3436200,0.0,0.0,609.5165008544922,604.3234008789062,612.3569786502485,53.88679306909673
2024-02-07 00:00:00-05:00,613.25,620.4199829101562,610.1500244140625,615.8499755859375,2313800,0.0,0.0,610.9989990234375,604.2518005371094,612.689645025076,57.46645286035889
2024-02-08 00:00:00-05:00,615.8499755859375,621.3400268554688,612.510009765625,615.8599853515625,1815700,0.0,0.0,612.2404968261719,604.1835998535156,612.991582199027,51.651467505976534
2024-02-09 00:00:00-05:00,616.0,628.0700073242188,615.7999877929688,627.2100219726562,2091400,0.0,0.0,613.7264984130859,604.2614001464843,614.345719320325,58.82133039129424
